category,product_custom_name,asin,country_code,product_title,review_url,review_rating,review_date,reviewer_url,reviewer_name,reviewer_id,review_title,review_text,review_verified,variation_asin,deleted,deleted_datetime,product_attributes,amazon_review_id
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1K2VUT3UE9UTJ,5.0,2016-08-20,https://www.amazon.com/gp/profile/amzn1.account.AG6WQPIUAPZLRH27Y2BK7U4SNYBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,William Field,AG6WQPIUAPZLRH27Y2BK7U4SNYBA,Five Stars,"Great blade, easy install and good price.",Yes,,Not Deleted,,,R1K2VUT3UE9UTJ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1ZXO1XDUKKWK3,4.0,2016-08-11,https://www.amazon.com/gp/profile/amzn1.account.AGP4YFO7EQ6FKM5UL26GBTHZHGKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Dave Tainer,AGP4YFO7EQ6FKM5UL26GBTHZHGKA,Very good quality blades,"These are very good, though they replace old ones, so I don't know how well they are compared to the highest quality OEM. They definitely do the job well.",Yes,,Not Deleted,,,R1ZXO1XDUKKWK3
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3OC7UMH20EE5X,5.0,2016-08-08,https://www.amazon.com/gp/profile/amzn1.account.AHXLNIONKLQCH4ZB36NFUO5NZYAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Krazi Joe,AHXLNIONKLQCH4ZB36NFUO5NZYAQ,Five Stars,It moved the water off of the windshield.,Yes,,Not Deleted,,,R3OC7UMH20EE5X
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R20Y7QFTDUWXZY,5.0,2016-07-19,https://www.amazon.com/gp/profile/amzn1.account.AGP6CRUUGQF57CMFJCOKENUIPKPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Jim Steyr,AGP6CRUUGQF57CMFJCOKENUIPKPQ,Five Stars,"excellent wiper blade.
well pleased with the transaction",Yes,,Not Deleted,,,R20Y7QFTDUWXZY
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R19Z5KGA9IQLZS,5.0,2016-07-11,https://www.amazon.com/gp/profile/amzn1.account.AHCCC6VG2BYNVOKI6RDB6OC4IN4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,TaiP,AHCCC6VG2BYNVOKI6RDB6OC4IN4Q,Better than all the rest!,"These are by far the best wipers I've purchased to date. I don't buy cheap blades, only the best and these are the best so far.",Yes,,Not Deleted,,,R19Z5KGA9IQLZS
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2ZX2SHJVFYOAU,1.0,2016-07-06,https://www.amazon.com/gp/profile/amzn1.account.AFJJY3LMZXN4CBKX5VQQCA5U6P5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,ARTCC Controller,AFJJY3LMZXN4CBKX5VQQCA5U6P5Q,Not happy!,Squeak and leave rubber marks on windshield.  Not happy!,Yes,,Not Deleted,,,R2ZX2SHJVFYOAU
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RY5AUU0RGTECW,5.0,2016-06-28,https://www.amazon.com/gp/profile/amzn1.account.AEYIBIEY72UWLZ7JCGZZB7IWO4WQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Videomandan2385,AEYIBIEY72UWLZ7JCGZZB7IWO4WQ,Very high quality wipers!,"Went on easily, clears the windshield exceedingly well, and doesn't make any noise while wiping, even when dry (used during washer fluid squirt). Would highly recommend!",Yes,,Not Deleted,,,RY5AUU0RGTECW
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R312DRJ9WPEOOX,3.0,2016-06-25,https://www.amazon.com/gp/profile/amzn1.account.AFINQUPYBVSBSPYROQ676FZ3D4XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Honestreview,AFINQUPYBVSBSPYROQ676FZ3D4XQ,"These are great blades, my only complaint is a part was ...","These are great blades,  my only complaint is a part was broken.  The blade should otherwise work well,  the previous ones have.",Yes,,Not Deleted,,,R312DRJ9WPEOOX
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1ENU5K86HH0XN,5.0,2016-06-23,https://www.amazon.com/gp/profile/amzn1.account.AFFNA24FFOIFWQ4AG52DA32NYVVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Khalid Albarazi,AFFNA24FFOIFWQ4AG52DA32NYVVA,Five Stars,Useful,Yes,,Not Deleted,,,R1ENU5K86HH0XN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3UH26KXH41MOK,5.0,2016-06-16,https://www.amazon.com/gp/profile/amzn1.account.AE3K6EFDVMO4A4XTLNQHGITH2Y7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,ShiftSe7en,AE3K6EFDVMO4A4XTLNQHGITH2Y7Q,A better blade. You get what you pay for.,"These work great on my Volkswagon and half the price of the wiper blades I used to be forced to buy from the dealer.
Literal side-by side performance test / comparison:
I'm returning to these Bosch Icons again after putting a pair of these on the driver side over a year ago. At that time, I had an extra cheaper, Anco brand wiper blade that I put on the passenger side at the exact same time — The Anco lasted less than half the time of the Bosch Icon, and was much more prone, even when newer, to streak, squawk and jutter over the glass. The Bosch Icons were just noticeably better — especially in light, intermittent rain, and they really shined over the Ancos in the winter with snow and ice.
These are more expensive, but last longer and have noticeably better performance. I find that these also respond well to reconditioning if you clean them well with alcohol periodically.",Yes,,Not Deleted,,,R3UH26KXH41MOK
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3DSKB6AIOR84Y,5.0,2016-06-05,https://www.amazon.com/gp/profile/amzn1.account.AHEVVG6U7K3TPULB5LLEMTFLQ2YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Big Z,AHEVVG6U7K3TPULB5LLEMTFLQ2YA,Five Stars,Love them! Best wipers i have ever owned!,Yes,,Not Deleted,,,R3DSKB6AIOR84Y
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R214WICAKSGV37,5.0,2016-05-18,https://www.amazon.com/gp/profile/amzn1.account.AFMMLA53M6W4TI776VCX4DZ7IKJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Carroll,AFMMLA53M6W4TI776VCX4DZ7IKJA,Five Stars,Great wiper blades!,Yes,,Not Deleted,,,R214WICAKSGV37
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1G728BQ88JPZD,5.0,2016-05-17,https://www.amazon.com/gp/profile/amzn1.account.AE23QJTSRREJUABESGYJADGV5Z3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Blake Holman,AE23QJTSRREJUABESGYJADGV5Z3A,Simply the Best,Simply the best,Yes,,Not Deleted,,,R1G728BQ88JPZD
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R263REZMTUFCO0,5.0,2016-05-16,https://www.amazon.com/gp/profile/amzn1.account.AG26P4O2H5A3ZGD7AQIH5QGT4VOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,JD,AG26P4O2H5A3ZGD7AQIH5QGT4VOQ,Excellent Wipers. Fitted on a 07 Grand Cherokee WK,"Buy two ICON Wipers (21A and 21B) for my 2007 Grand Cherokee WK, they are very good wipers, installation is easy, the fitment is very good (almost perfect in my car) they performance is also very good, and they are quiet. I will probably buy this in the future hoping to get at least 3 years of this first pair.
After some rain and regular use, they are still strong! will update in the future.
UPDATE 24 Dec 2020: I bought my first pair of Bosch ICON (21A & 21B) on July 05 2015! and yesterday 24 Dec 2020 I found myself in the need of a replacement pair, they perform flawlessly until around 2019 from around that time I  did notice they start to leave some minors strikes and this last winter (June - July 2020 In my country) I said to myself well I need to buy a replacement pair BUT wanted to see how much they last, so finally the driver side one broke (no cracks) but it when I lifted the wiper arm the rubber came stucked (due to bird crap) to the windshield and separate from the wiper frame. fair enough since 2018 the car is parked on street level  WITHOUT shade so the wipers had endured a lot of heat.  I did do some cleanings with alcohol but the maintenance was minimum so this worth the extra cost for peace of mind, durability, and performance.",Yes,,Not Deleted,,,R263REZMTUFCO0
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3C01MGJ9P5RNM,5.0,2016-05-16,https://www.amazon.com/gp/profile/amzn1.account.AE7EEKWNHMFS5R7NCAD3UEZPFAYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,LEONARD HIGBEE,AE7EEKWNHMFS5R7NCAD3UEZPFAYQ,Five Stars,These Bosch ICON Wiper Blade are the best.,Yes,,Not Deleted,,,R3C01MGJ9P5RNM
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RJZQLOQ2L03U1,5.0,2016-05-11,https://www.amazon.com/gp/profile/amzn1.account.AH2ARYJI7GS6ICU2Z43LRYMYWOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Aaron Schug,AH2ARYJI7GS6ICU2Z43LRYMYWOCA,These Are the Best!,"These are some of the best windshield wipers on you can get. They ""mold"" to the windshield so much better than the cheaper versions that are built with metal. They also last a really long time. I haven't had to change these out for over a year now, and the ones I had before this lasted over a year and a half! You cant beat the quality, or the performance!",Yes,,Not Deleted,,,RJZQLOQ2L03U1
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R14KX6CQO11O5I,5.0,2016-05-07,https://www.amazon.com/gp/profile/amzn1.account.AF3XYXRF5K5UBQ7RGN2SC7CXX66A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,jose nunez,AF3XYXRF5K5UBQ7RGN2SC7CXX66A,Five Stars,Yes,No,,Not Deleted,,,R14KX6CQO11O5I
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3SLH28ED273HV,3.0,2016-05-06,https://www.amazon.com/gp/profile/amzn1.account.AGQXMD437SIMNCF6CH7C5PXXKUNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,salvia06,AGQXMD437SIMNCF6CH7C5PXXKUNQ,keep a spare handy -- you may need it long before you think you might,"i purchased 4 of these four months ago to install on my two Volvo 850. Very nice wipers but the other day on blade lost half of it's edge. Fortunately, the rain was not too heavy, and the remaining half cleared enough of windshield for me to get home safely. Just ordered a replacement...",Yes,,Not Deleted,,,R3SLH28ED273HV
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RJ38K14IMH630,3.0,2016-05-03,https://www.amazon.com/gp/profile/amzn1.account.AFQUKK77ZN2HMXLWLZW36T43QPHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Deserteagle,AFQUKK77ZN2HMXLWLZW36T43QPHA,I was disappointed to see that so early on,After a few weeks now I'm noticing some streaks when I turn on my wipers. I was disappointed to see that so early on.,Yes,,Not Deleted,,,RJ38K14IMH630
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R238XM6L447JCO,5.0,2016-04-25,https://www.amazon.com/gp/profile/amzn1.account.AGDV7NUKF3QYXXUIM4CPRVUHZZPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Lucy,AGDV7NUKF3QYXXUIM4CPRVUHZZPA,"Thanks, Amazon!","They arrived when expected, were exactly what I wanted and needed, and were easy to install.",Yes,,Not Deleted,,,R238XM6L447JCO
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1BZG062D6NEWR,5.0,2016-04-25,https://www.amazon.com/gp/profile/amzn1.account.AGNJNQUWH2DAOTRGGI4EYF7XWIQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AGNJNQUWH2DAOTRGGI4EYF7XWIQQ,Five Stars,The best,Yes,,Not Deleted,,,R1BZG062D6NEWR
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R3AAIW1I3RBX6H,5.0,2016-04-24,https://www.amazon.com/gp/profile/amzn1.account.AGEHSNWJNFJSB6BKSCRQYKNNYL5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,DC Goswami,AGEHSNWJNFJSB6BKSCRQYKNNYL5A,These set of blades might have cost me total of 30 dollars but I know it will easily last me 2 years,"I got this blade to replace a Bosch blade that I believe was originally changed in 2003 on a 1998 Toyota Avalon, it was garage kept and actually removed the rain well, but recently made streaks on my windows. I had the car for over a year and now am I changing some of the little parts. These set of blades might have cost me total of 30 dollars but I know it will easily last me 2 years. They are extremely well built and very sturdy. When it was raining, cleared the rain very well.",Yes,,Not Deleted,,,R3AAIW1I3RBX6H
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R18W5B82IHXZFG,5.0,2016-04-23,https://www.amazon.com/gp/profile/amzn1.account.AHUL523KKRKS6GUB2HITZRKIWUFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Wetpaws,AHUL523KKRKS6GUB2HITZRKIWUFQ,Good wipers for you windshield,Great wipers does a good job of clearing my windsield,Yes,,Not Deleted,,,R18W5B82IHXZFG
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2P0T3YL1VKPVO,5.0,2016-04-22,https://www.amazon.com/gp/profile/amzn1.account.AGZLQ47VVWQLFS6K2VGHLQ7UTZTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Jason,AGZLQ47VVWQLFS6K2VGHLQ7UTZTQ,Best blades money can buy!,I have used these blades on 6+ cars I have owned in the past 10 years and the always work awesome. I usually replace blades every year because in MN we have extreme conditions on both ends of the spectrum. They hold up great in ice storms and don't wear bad in 100deg sunny days. I recommend them for all users.,Yes,,Not Deleted,,,R2P0T3YL1VKPVO
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RG8OKMO5PS6FQ,5.0,2016-04-20,https://www.amazon.com/gp/profile/amzn1.account.AFKTNTQNBOFVTORH2I5QPSZGENFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,G. Martin,AFKTNTQNBOFVTORH2I5QPSZGENFQ,The Best!,"These are by far my favorite wiper blades.  I've tried many over the years, but these Bosch ICON's are just the best.  The weighted tips guarantee that the entire wiper blade will be in contact with the windshield.  In operation, they're extremely quiet and scoop off every bit of moisture with each pass.
Installing them is very simple once you figure out their slightly obtuse clip system.  You have to pinch in on the ridged sides to pop open the clip.  Slide them onto your wiper arms and then close the clip back down.",Yes,,Not Deleted,,,RG8OKMO5PS6FQ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2RZ3006MQYKBN,5.0,2016-04-17,https://www.amazon.com/gp/profile/amzn1.account.AHYF4E2A2EWGEB3JZXGYVGI7CAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Jagman,AHYF4E2A2EWGEB3JZXGYVGI7CAZA,"Um, it's s Wiper and it Wipes off Water.  Works Fine.",Cleans water off of windshield.,Yes,,Not Deleted,,,R2RZ3006MQYKBN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1GGVVIT2VTLHF,1.0,2016-04-11,https://www.amazon.com/gp/profile/amzn1.account.AF4U55TZYBNHNGJWSOPLDK62DAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Ben Stein,AF4U55TZYBNHNGJWSOPLDK62DAZA,WATCH OUT - BAD BATCH,"I am astonished to see that our order of a 21A ICON Wiper Blade was fulfilled with a 19B.  However, the images you see attached here are from the same package.  Per customer service (who seemed honest enough), there is no way we can be assured that a replacement would not have the same issue.  So we're left to visit the local auto parts store for something we can put our eyes on, to ensure that we get the right thing.
After so many years of e-commerce, it is disappointing to see that there is still such a strong ""wing and a prayer"" element to online fulfillment - we rely here on a 2D barcode sticker slapped on the back of the package, by someone who evidently could not be bothered to look at the front.
I had hoped for better.  Mistakes happen.  Why, though, could there not be some mechanism by which I could be assured that second effort would produce a reasonable result?",Yes,,Not Deleted,,,R1GGVVIT2VTLHF
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2G0Q85OGQJKXJ,5.0,2016-04-11,https://www.amazon.com/gp/profile/amzn1.account.AFX7ZFGUPIOUQFI5DLBLUORBLXAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Bont,AFX7ZFGUPIOUQFI5DLBLUORBLXAQ,Great wiper blades!,Great wiper blades! They fit my car perfectly and made a huge difference in both clarity and noise reduction. Will definitely buy again.,Yes,,Not Deleted,,,R2G0Q85OGQJKXJ
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1BHN28JWO21UN,5.0,2016-04-01,https://www.amazon.com/gp/profile/amzn1.account.AHKPTOKUA7LIEDLAGKJWYIV2DOMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Brandon Bodily,AHKPTOKUA7LIEDLAGKJWYIV2DOMQ,Five Stars,really good wipers,Yes,,Not Deleted,,,R1BHN28JWO21UN
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R31S8JF4Q8EAWD,4.0,2016-03-26,https://www.amazon.com/gp/profile/amzn1.account.AEJMJTFYEZBP3EOOZASKG4WUNQ4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Gregory G. Tall,AEJMJTFYEZBP3EOOZASKG4WUNQ4A,Four Stars,Great no problems,Yes,,Not Deleted,,,R31S8JF4Q8EAWD
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2A5EDJ5ASABPY,1.0,2016-03-26,https://www.amazon.com/gp/profile/amzn1.account.AHMFYQFMFJPI4QFXYJQGFQ2K5XZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AHMFYQFMFJPI4QFXYJQGFQ2K5XZA,Waste! Product doesn't fit as intended on Jeep Grand Cherokee,"Total waste of money. Product doesn't fit and gets stuck on top of rear window. The correct size is 11"". Now it's too late to return",Yes,,Not Deleted,,,R2A5EDJ5ASABPY
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2HOHVJLCZ81R7,5.0,2016-03-25,https://www.amazon.com/gp/profile/amzn1.account.AGPY7FRBAMNJ3SZ765M37JK5LE5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,gary e kayser,AGPY7FRBAMNJ3SZ765M37JK5LE5Q,Five Stars,fit just perfect,Yes,,Not Deleted,,,R2HOHVJLCZ81R7
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1U4C5FJZXCDO7,5.0,2016-03-25,https://www.amazon.com/gp/profile/amzn1.account.AGJXITJNK3DBROZ5KZMOA337J2VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,JR,AGJXITJNK3DBROZ5KZMOA337J2VQ,Five Stars,Awesome,Yes,,Not Deleted,,,R1U4C5FJZXCDO7
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R1MGGGJTX95P2P,5.0,2016-03-22,https://www.amazon.com/gp/profile/amzn1.account.AEP4WPKVYQ77EQHHQT3SCZOEYR2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Zhan,AEP4WPKVYQ77EQHHQT3SCZOEYR2Q,Five Stars,"Time can prove, that it really last almost twice longer then those $10 ones.",Yes,,Not Deleted,,,R1MGGGJTX95P2P
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2ZN896LXEFEVF,5.0,2016-03-21,https://www.amazon.com/gp/profile/amzn1.account.AEQTA4DOFM25GNI2J5ZM6LT2CGKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,jkissa,AEQTA4DOFM25GNI2J5ZM6LT2CGKQ,I highly recommend it!,"These wiper blades are phenomenal. It might seem pricey compared to other brands but since I've purchased these and replaced it, it has worked tremendously well. If you are considering purchasing this product, I highly recommend it!",Yes,,Not Deleted,,,R2ZN896LXEFEVF
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/RPKKTRKNVZ935,5.0,2016-03-10,https://www.amazon.com/gp/profile/amzn1.account.AETUTUGFS4L4ERD3NRGA36I3MBSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Nathan,AETUTUGFS4L4ERD3NRGA36I3MBSQ,Amazing wiper blades!!!!!!,Best wiper blades I have ever used. Replaced the dealership blades and these blow them out of the water.,Yes,,Not Deleted,,,RPKKTRKNVZ935
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R127U7PCX058KX,3.0,2016-03-08,https://www.amazon.com/gp/profile/amzn1.account.AGCDT5X6K65Y67SZDLIPFJWXYMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Kindle Customer,AGCDT5X6K65Y67SZDLIPFJWXYMNA,Three Stars,Still working great.,Yes,,Not Deleted,,,R127U7PCX058KX
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R17ZOYZKY8GURB,5.0,2016-03-05,https://www.amazon.com/gp/profile/amzn1.account.AFCAUMIM5BK5OYMPUNHHQWMJPA4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon Customer,AFCAUMIM5BK5OYMPUNHHQWMJPA4Q,Five Stars,Excellent product. Arrived fast.,Yes,,Not Deleted,,,R17ZOYZKY8GURB
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2OWAMD5WQ6UZF,5.0,2016-03-04,https://www.amazon.com/gp/profile/amzn1.account.AGBNUQUMFIPQVV7SE6MLLYR3ELEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Bobcat481,AGBNUQUMFIPQVV7SE6MLLYR3ELEA,Five Stars,Excellent wipers. I now have them on both of my vehacils.,Yes,,Not Deleted,,,R2OWAMD5WQ6UZF
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2FOKES3ULRK0N,5.0,2016-02-24,https://www.amazon.com/gp/profile/amzn1.account.AFYZUDVMVKJXAVNGGCYPUCQOMG5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,T. Wright,AFYZUDVMVKJXAVNGGCYPUCQOMG5A,There's not much to say about products like this. They're either faulty,"Does what it's supposed to do... (Honest to God, I can't believe I have to write something just to give stars. There's not much to say about products like this. They're either faulty, or they work. Nuff said.)",Yes,,Not Deleted,,,R2FOKES3ULRK0N
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R2VJ7P73MZIT17,1.0,2016-02-23,https://www.amazon.com/gp/profile/amzn1.account.AGR3GN6LOAQVABSONG3EACRNUGSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Gary Steven Vellers,AGR3GN6LOAQVABSONG3EACRNUGSA,Don't buy!,Lasted about six months and split. Very dissatisfied after paying this much!,Yes,,Not Deleted,,,R2VJ7P73MZIT17
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R21JRXE9W7Z1GP,5.0,2016-02-22,https://www.amazon.com/gp/profile/amzn1.account.AHNTHJ3GNJX7QKAM7ZR6CLY27Z5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Deist,AHNTHJ3GNJX7QKAM7ZR6CLY27Z5A,Awesome!,Got this for my wife's 2005 Honda Pilot. Awesome wiper blade!,Yes,,Not Deleted,,,R21JRXE9W7Z1GP
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/R21EZJ3P1XA56M,5.0,2016-02-21,https://www.amazon.com/gp/profile/amzn1.account.AE7IZA3VWP4GWEKB54M6AJLTDQMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Edward A. Hodge,AE7IZA3VWP4GWEKB54M6AJLTDQMQ,Great wiper. I bought another well known brand at ...,Great wiper.  I bought another well known brand at Costco and they made noise and worked poorly.  This one soo much better.,Yes,,Not Deleted,,,R21EZJ3P1XA56M
,,B005JU5V6E,US,"Bosch ICON 21A Wiper Blade, Up to 40% Longer Life* - 21"" (Pack of 1)",https://www.amazon.com/gp/customer-reviews/REM4NTTMY9SJM,5.0,2016-02-18,https://www.amazon.com/gp/profile/amzn1.account.AH4WMNRP2N2E4V7Q5M4EGM4WZF7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Andres Felipe Rojas,AH4WMNRP2N2E4V7Q5M4EGM4WZF7Q,Five Stars,Great product!,Yes,,Not Deleted,,,REM4NTTMY9SJM
